loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,issue_d,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,fico_score,initial_list_status_w,'application_type_Joint App',ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,diff_issue_d_earliest_cr_line,ratio_pub_rec_diff_issue_d_earliest_cr_line,ratio_pub_rec_bankruptcies_diff_issue_d_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not_Verified,verification_status_Source_Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,class
17000,60,16.99,422.41,4,5,53000,201606,25.14,200712,13,0,13060,35.6,24,2,0,717,0,0,0.320755,0.541667,102,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,36,7.62,654.39,1,0,157000,201303,11.94,200412,12,0,33589,48.2,17,1,0,712,0,0,0.133758,0.705882,99,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000,36,12.05,997.15,3,10,182000,201511,6.25,199312,8,1,10476,56.6,20,1,0,702,0,0,0.164835,0.4,263,0.003802,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,60,17.57,603.85,4,0,60000,201402,26.64,199809,17,0,17576,43.8,29,0,0,667,0,0,0.4,0.586207,185,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,36,13.56,67.93,3,10,42184,201808,14.82,200708,8,0,5896,47.2,12,0,0,667,1,0,0.047411,0.666667,132,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10500,60,12.99,238.86,2,1,32700,201402,24.73,199507,8,0,12064,23.5,26,5,0,732,1,0,0.321101,0.307692,223,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,60,14.64,354.03,3,0,40000,201404,5.1,200601,24,0,3899,13,29,2,0,707,0,0,0.375,0.827586,99,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,36,11.99,398.52,2,6,56000,201411,20.62,200409,9,0,10703,58.8,10,0,0,702,1,0,0.214286,0.9,122,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19675,60,25.57,584.09,6,10,59000,201505,25.9,200001,16,0,32806,82,30,5,0,682,0,0,0.333475,0.533333,184,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,60,14.49,352.85,3,10,71000,201409,28.79,199311,17,0,51630,54.3,31,6,0,707,0,0,0.211268,0.548387,250,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11500,60,15.8,278.44,3,0,45000,201302,24.61,200010,6,0,9850,87.9,13,0,0,722,1,0,0.255556,0.461538,148,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,60,22.35,278.19,4,5,65000,201808,16.71,200706,8,0,12676,61.8,12,2,0,672,1,0,0.153846,0.666667,134,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8000,36,12.99,269.52,3,9,35000,201410,10.15,199909,14,0,5682,25.9,16,0,0,697,1,0,0.228571,0.875,181,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3025,36,13.58,102.78,3,6,80000,201804,0.96,200301,15,0,663,4.5,50,3,0,697,1,0,0.037812,0.3,183,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,11.44,494.22,2,6,51000,201704,23.04,200207,9,0,21434,58.6,19,0,0,712,1,0,0.294118,0.473684,177,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17500,60,11.67,386.37,2,10,75000,201410,15.01,199609,9,0,4223,11.6,29,2,0,737,1,0,0.233333,0.310345,217,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,36,14.31,137.32,3,0,42000,201501,23.63,200009,7,0,14836,98.9,35,0,0,662,0,0,0.095238,0.2,172,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15875,36,14.99,550.24,3,10,78000,201501,18.26,199305,10,0,19764,83.4,17,4,0,677,0,0,0.203526,0.588235,260,0,0,-1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6400,36,8.39,201.71,2,0,69000,201602,7.06,200405,9,0,9603,75.6,17,0,0,677,1,0,0.092754,0.529412,141,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,36,13.99,854.32,3,10,150000,201502,17.62,200209,11,0,20133,95.9,25,1,0,662,0,0,0.166667,0.44,149,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,9.17,382.55,2,8,45000,201506,16.56,200210,12,0,10993,64.7,20,0,0,702,1,0,0.266667,0.6,152,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,36,23.1,1162.86,5,10,600000,201309,3.89,200106,14,0,5447,39.2,39,5,0,662,0,0,0.05,0.358974,147,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,36,11.99,664.2,3,10,67000,201602,14.33,199906,16,0,25714,63,31,2,0,672,1,0,0.298507,0.516129,200,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,36,7.26,557.94,1,10,140000,201510,17.49,200405,14,0,16932,42.1,29,0,0,702,0,0,0.128571,0.482759,137,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000,36,12.29,366.89,3,8,49000,201509,19.59,200401,8,1,6566,55.6,14,1,1,662,1,0,0.22449,0.571429,140,0.007143,0.007143,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000,60,12.29,671.74,3,5,95000,201506,23.85,199810,20,1,53447,29.6,28,2,1,732,0,0,0.315789,0.714286,200,0.005,0.005,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3975,36,18.49,144.69,4,8,32300,201305,4.76,199804,5,0,5258,70.1,8,0,0,702,1,0,0.123065,0.625,181,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15600,36,5.32,469.8,1,3,95000,201505,7.67,200307,4,0,228,1.9,7,0,0,777,0,0,0.164211,0.571429,142,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28000,36,6.99,864.44,1,8,359564,201412,8.08,199307,14,0,41759,57.9,35,5,0,717,0,0,0.077872,0.4,257,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,36,10.75,179.42,2,10,57000,201603,25.62,200203,16,0,22955,62.9,35,2,0,672,1,0,0.096491,0.457143,168,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,60,19.99,317.86,5,10,58000,201506,28.3,200104,10,0,12865,99,56,5,0,662,1,0,0.206897,0.178571,170,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28050,36,16.99,999.92,4,3,61000,201512,23.18,200308,13,0,18428,56.5,33,2,0,692,1,0,0.459836,0.393939,148,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3200,36,10.99,104.75,2,8,14672,201504,9.66,200012,7,1,4251,29.1,18,2,1,667,1,0,0.218103,0.388889,172,0.005814,0.005814,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11100,60,7.26,221.16,1,5,75000,201511,25.14,200001,12,0,10377,23.3,31,4,0,787,1,0,0.148,0.387097,190,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14000,36,6.89,431.58,1,1,68880,201511,16.01,200610,26,0,17425,43,49,0,0,702,1,0,0.203252,0.530612,109,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,36,8.39,409.72,1,10,50000,201407,9.43,200301,6,0,15274,74.5,25,2,0,697,1,0,0.26,0.24,138,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,8.67,632.93,2,10,100000,201501,18.92,199808,17,0,27122,74.5,29,1,0,692,0,0,0.2,0.586207,197,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9000,36,5.32,271.04,1,0,220000,201603,18.14,199005,24,0,106865,60,57,6,0,692,1,0,0.040909,0.421053,310,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,6.68,153.66,1,5,48500,201504,9.8,200405,11,0,4605,41.9,22,1,0,662,1,0,0.103093,0.5,131,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17125,36,8.9,543.78,1,0,105000,201311,10.65,199901,7,0,18494,46.1,27,0,0,677,1,0,0.163095,0.259259,178,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14000,36,12.12,465.81,2,10,115000,201305,11.37,199112,10,0,30088,93.7,43,9,0,677,0,0,0.121739,0.232558,257,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,36,13.99,854.32,3,10,120000,201702,32.51,197309,17,3,40000,73.8,33,4,0,677,0,0,0.208333,0.515152,521,0.005758,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9600,36,11.99,318.82,2,3,50000,201310,28.65,199806,13,0,25287,62,38,3,0,672,0,0,0.192,0.342105,184,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,10.99,392.81,2,4,40000,201401,28.05,199911,10,0,12224,67.2,14,0,0,682,0,0,0.3,0.714286,170,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,36,10.99,425.55,2,10,67000,201311,17.75,199406,11,0,12807,50.4,22,5,0,697,0,0,0.19403,0.5,233,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,13.99,205.04,3,10,180000,201701,17.45,200610,13,0,45181,85.1,18,2,0,677,0,0,0.033333,0.722222,123,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,13.65,510.12,3,10,55000,201402,12.42,198804,14,0,7455,41.9,38,3,0,662,0,0,0.272727,0.368421,310,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5750,36,7.39,178.58,1,10,139000,201603,10.73,199511,11,0,24708,50.3,16,0,0,712,1,0,0.041367,0.6875,244,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,36,10.75,130.49,2,2,70000,201606,15.19,199803,16,1,3328,15.3,40,2,1,677,1,0,0.057143,0.4,219,0.004566,0.004566,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26000,36,5.32,782.99,1,5,90000,201509,13.84,199410,20,0,22302,29.9,49,0,0,752,1,0,0.288889,0.408163,251,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,36,16.29,141.21,4,9,60000,201603,10.74,200205,6,1,3380,88.9,12,2,0,667,0,0,0.066667,0.5,166,0.006024,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,36,12.29,286.84,3,5,56100,201503,8.41,200005,10,0,2778,30.9,17,1,0,672,0,0,0.153298,0.588235,178,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,36,10.75,274.02,2,10,71000,201602,17.95,200209,17,0,15492,78.6,25,1,0,672,1,0,0.11831,0.68,161,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,10.42,486.98,2,10,47000,201708,26.86,200607,8,0,13892,69.1,22,0,0,692,1,0,0.319149,0.363636,133,0,0,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,36,10.99,785.62,2,6,130000,201401,11.12,199806,14,1,7001,21.2,35,0,0,722,0,0,0.184615,0.4,187,0.005348,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19975,36,13.67,679.51,3,10,200000,201602,14.06,198605,11,0,39189,82,15,2,0,682,1,0,0.099875,0.733333,357,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17600,36,12.49,588.7,2,10,73000,201407,12.43,200304,10,0,17387,47.2,25,1,0,687,1,0,0.241096,0.4,135,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16725,60,19.99,443.02,5,10,58275,201506,24.96,199411,18,1,11322,48.2,42,0,1,672,0,0,0.287001,0.428571,247,0.004049,0.004049,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,60,13.67,577.44,3,10,95000,201602,22.23,200207,9,0,22313,72,19,1,0,702,1,0,0.263158,0.473684,163,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7200,36,13.99,246.05,3,10,28000,201510,36.43,200412,6,0,6411,86.6,10,0,0,707,0,0,0.257143,0.6,130,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,9.17,382.55,2,0,52000,201406,26.36,199511,7,0,6358,55.3,10,0,0,672,1,0,0.230769,0.7,223,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,9.75,257.2,2,10,55000,201602,32.16,199212,16,0,17424,36.7,32,4,0,677,1,0,0.145455,0.5,278,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17600,36,11.99,584.49,2,5,75000,201310,15.36,200010,13,0,27100,49.6,28,3,0,677,0,0,0.234667,0.464286,156,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,9.67,192.68,2,10,103641,201311,22.01,198107,16,0,46241,90.3,31,5,0,712,0,0,0.057892,0.516129,388,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000,60,12.74,791.71,3,10,85000,201705,12.83,200011,13,0,10483,45.4,45,3,0,692,1,0,0.411765,0.288889,198,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000,36,8.59,347.71,1,0,105000,201606,26.97,200411,19,1,9835,34.8,36,1,1,667,1,0,0.104762,0.527778,139,0.007194,0.007194,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,15.41,174.34,4,4,33000,201512,23.02,201003,9,0,4714,50.1,12,1,0,667,1,0,0.151515,0.75,69,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,36,17.86,902.06,4,10,50000,201506,20.42,199510,8,0,14552,78.2,21,1,0,712,0,0,0.5,0.380952,236,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000,36,10.99,360.08,2,4,110000,201606,19.42,200403,14,0,22498,59.7,24,0,0,687,1,0,0.1,0.583333,147,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,13.67,408.22,3,9,57000,201602,24.04,200801,12,0,5926,37.5,15,0,0,697,1,0,0.210526,0.8,97,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13500,60,13.98,313.99,3,10,54000,201410,11.6,200306,6,0,3473,86.8,18,2,0,727,1,0,0.25,0.333333,136,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,11.47,329.62,2,2,35000,201602,11.87,200708,17,0,8485,21.6,26,0,0,727,1,0,0.285714,0.653846,102,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,36,9.93,451.29,2,10,48000,201706,25.75,199407,16,0,12165,64,23,3,0,682,1,0,0.291667,0.695652,275,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,60,23.63,999.38,6,7,79000,201305,22.51,200107,10,0,18776,73.1,32,3,0,662,0,0,0.443038,0.3125,142,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,12.69,201.27,3,10,80000,201506,4.73,199503,6,0,4377,60.8,8,0,0,717,1,0,0.075,0.75,243,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6650,36,17.14,237.56,4,8,31000,201412,17.1,200201,9,0,13132,54,11,0,0,667,0,0,0.214516,0.818182,155,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,15.22,417.28,3,10,43000,201307,25.84,199112,13,0,9375,48.6,28,4,0,687,1,0,0.27907,0.464286,259,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17600,60,15.31,421.58,3,10,65000,201403,26.1,198904,16,0,30099,58.2,41,0,0,677,0,0,0.270769,0.390244,299,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,60,14.65,283.28,3,2,89000,201505,19,199602,11,2,2819,29.1,36,5,0,672,1,0,0.134831,0.305556,231,0.008658,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,36,16.91,427.3,3,10,122500,201809,13,199504,11,0,9935,39.9,17,0,0,667,1,0,0.097959,0.647059,281,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,23.13,581.67,6,0,40000,201603,31.2,201005,17,0,16526,47.4,21,0,0,667,0,0,0.375,0.809524,70,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,60,25.8,745.56,7,10,87000,201405,11.92,198812,19,0,38801,78.4,63,2,0,677,0,0,0.287356,0.301587,305,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32000,60,12.74,723.85,3,10,181000,201702,11.21,199801,14,0,33439,92.9,18,3,0,692,1,0,0.176796,0.777778,229,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14000,36,9.99,451.68,2,1,30000,201509,17.84,200008,15,0,17224,35.7,44,0,0,697,0,0,0.466667,0.340909,181,0,0,-1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,36,20.75,194.31,5,10,29000,201602,43.46,199807,12,0,16667,84.2,20,1,0,682,0,0,0.178448,0.6,211,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10750,36,11.44,354.19,2,10,75000,201501,15.3,200202,17,0,16769,36.1,36,2,0,702,0,0,0.143333,0.472222,155,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22800,36,16.99,812.77,4,3,133000,201701,14.14,200510,14,0,20910,30.3,46,6,0,692,1,0,0.171429,0.304348,135,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,14.33,686.77,3,6,96000,201304,4.95,200705,8,0,11953,42.7,12,0,0,672,1,0,0.208333,0.666667,71,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9000,36,13.99,307.56,3,10,82000,201509,8.66,199511,10,0,10223,84.5,27,2,0,662,0,0,0.109756,0.37037,238,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9500,36,7.26,294.47,1,5,47000,201510,15.93,199308,11,1,4716,28.8,38,2,1,682,1,0,0.202128,0.289474,266,0.003759,0.003759,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000,60,12.74,678.61,3,1,98000,201701,24.55,199409,21,0,30451,64.5,40,0,0,692,1,0,0.306122,0.525,268,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,60,16.02,389.26,3,4,160000,201706,26.39,200912,15,1,12057,35.3,28,5,1,722,1,0,0.1,0.535714,90,0.011111,0.011111,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10000,36,9.67,321.13,2,6,80000,201311,10.47,200901,11,0,14106,44.4,13,2,0,717,0,0,0.125,0.846154,58,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,36,11.14,787.33,2,10,187200,201302,32.82,198910,14,0,273857,85.7,20,1,0,667,0,0,0.128205,0.7,280,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28000,60,11.99,622.71,3,5,360000,201604,14.43,199307,24,0,320207,85.6,44,3,0,672,1,0,0.077778,0.545455,273,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11500,36,10.16,371.94,2,0,86000,201303,23.3,200105,21,0,25287,71.8,49,1,0,692,0,0,0.133721,0.428571,142,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,36,18.99,164.93,4,0,38500,201602,33.26,199410,14,0,8350,65.7,17,0,0,672,1,0,0.116883,0.823529,256,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22475,60,18.24,573.66,4,10,51130,201411,35.86,199811,9,0,35567,87.2,16,0,0,707,1,0,0.439566,0.5625,192,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,36,13.49,542.89,3,10,72000,201702,5.9,199510,11,1,9965,45.7,19,3,0,662,0,0,0.222222,0.578947,256,0.003906,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,36,7.89,657,1,10,75000,201502,17.04,200005,9,0,13572,51.8,26,5,0,672,1,0,0.28,0.346154,177,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,36,14.99,97.05,3,1,34000,201501,35.47,200610,13,0,6002,28.9,26,2,0,682,0,0,0.082353,0.5,99,0,0,-1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,19.99,371.59,5,5,31680,201603,29.47,200704,16,0,3483,53.6,38,0,0,692,1,0,0.315657,0.421053,107,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,12.88,168.19,3,2,50000,201601,34.25,198808,12,0,29951,76.2,37,4,0,662,1,0,0.1,0.324324,329,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11850,36,20.49,443.36,5,7,48000,201403,16.08,200504,9,0,9090,78.4,21,0,0,667,0,0,0.246875,0.428571,107,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,13.05,202.31,2,3,70000,201307,9.15,199502,12,1,6368,26.4,24,2,1,667,1,0,0.085714,0.5,221,0.004525,0.004525,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,6.49,306.45,1,0,27450,201502,22.56,200102,16,0,8535,36.2,22,0,0,712,1,0,0.364299,0.727273,168,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,36,5.31,105.39,1,2,65000,201806,2.47,198706,2,0,8483,44.9,9,0,0,732,0,0,0.053846,0.222222,372,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,6.03,152.18,1,10,85000,201412,19.22,198911,14,0,6126,12.4,42,4,0,767,1,0,0.058824,0.333333,301,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,60,15.99,291.76,4,6,37500,201501,31.02,200108,14,0,28532,61.9,26,3,0,707,0,0,0.32,0.538462,161,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,60,22.99,563.7,6,2,50000,201411,18.77,200303,15,0,15301,77.7,25,1,0,662,1,0,0.4,0.6,140,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,11.99,332.1,3,3,93000,201602,16.04,199911,22,1,17031,50.7,43,3,1,672,1,0,0.107527,0.511628,195,0.005128,0.005128,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13200,36,8.24,415.11,2,5,52000,201703,10.59,199910,13,0,9510,21.8,28,3,0,752,1,0,0.253846,0.464286,209,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13225,36,12.99,445.54,3,8,44000,201407,20.38,200407,10,1,9842,55,14,1,1,702,1,0,0.300568,0.714286,120,0.008333,0.008333,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,7.9,312.91,1,10,37596,201401,15.74,197410,8,0,14811,43.6,32,7,0,707,0,0,0.265986,0.25,471,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9000,36,13.33,304.68,3,3,110000,201506,10.23,200708,18,0,17017,57.9,30,0,0,692,0,0,0.081818,0.6,94,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,14.85,345.92,3,0,32600,201512,13.15,200309,19,2,5395,33.1,35,0,0,697,1,0,0.306748,0.542857,147,0.013605,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
