length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,label
132,13,0,1,2,0,1,1,0,2,2,0,0,12,0,1,0,1,0,0,0,0,0,0,1,0.037878788,0.0,0,0,0,0,0,1,1,0,0,0,0,0,17,9,2,10,2,10,10,10,6.1176470589999985,10.0,5.875,3,0,0,0,0,0,0,318,777,0,0,1,1,1
122,13,0,3,0,0,0,0,0,0,12,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.06557377,0.0,0,0,0,0,0,3,0,0,0,0,1,0,21,3,2,3,2,8,5,8,4.333333333,4.0,4.3684210530000005,0,0,0,0,0,0,0,215,9282,2118,0,1,7,0
74,39,0,3,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.081081081,0.0,0,0,0,0,0,3,1,0,0,0,1,0,8,4,3,3,4,12,12,8,7.0,8.0,6.0,0,0,0,0,0,0,0,353,11,0,0,1,0,1
28,14,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.392857143,0.7857142859999999,0,0,1,1,1,3,0,0,0,0,0,0,9,0,2,2,2,5,3,5,3.0,2.75,3.2,0,0,0,0,0,2,1,0,-1,0,1,1,0,1
81,22,0,4,0,1,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.049382715999999986,0.0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,1,3,1,15,15,14,6.1,9.0,5.375,0,0,0,0,0,0,0,250,-1,0,0,1,1,1
29,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,1,2,2,0,5,5,0,3.666666667,3.666666667,0.0,1,0,0,0,1,2,1,0,-1,77586,0,0,1,1
110,22,0,4,5,1,0,0,0,0,0,0,1,7,0,1,0,0,0,1,1,0,0,0,0,0.118181818,0.0,0,0,0,0,0,3,1,0,0,0,1,0,11,3,2,3,2,14,14,14,7.545454545,8.5,7.333333333,2,0,0,0,0,2,0,1258,2394,0,0,1,2,1
71,20,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,3,7,3,8,8,8,5.777777778,7.5,5.285714286,1,0,0,0,0,0,0,250,5228,0,0,1,2,1
34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,9,9,0,11,11,0,10.0,10.0,0.0,0,0,0,0,0,0,0,587,5257,0,0,0,4,0
48,21,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,5,0,3,6,3,10,10,10,6.6,8.0,5.666666667,0,0,0,0,0,0,0,132,7616,2190,0,0,5,0
45,18,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.022222222000000003,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,3,10,10,8,5.6,6.5,5.0,1,0,0,0,0,0,0,271,5573,18143,0,0,5,0
58,19,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,1,3,1,11,11,8,5.714285714,7.0,5.2,0,0,0,0,0,0,0,1050,6984,3568,0,1,6,0
118,13,0,3,2,0,1,0,0,1,0,0,5,7,0,1,0,0,0,0,0,1,0,1,0,0.050847458,0.0,0,0,0,0,0,3,1,1,0,0,0,0,16,4,2,3,2,11,5,11,5.625,4.0,5.857142857,0,0,0,1,0,0,0,207,1620,2363,0,1,4,1
45,29,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.022222222000000003,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,3,22,3,22,22,3,9.333333332999999,22.0,3.0,0,0,0,0,0,0,1,0,-1,0,0,1,0,1
20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,3,5,5,3,5,4.0,3.0,5.0,0,0,0,0,0,0,0,68,662,1167594,0,1,2,1
36,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,15,3,15,15,4,7.333333333,15.0,3.5,0,0,0,0,0,0,0,344,21,0,0,1,0,1
28,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.14285714300000002,0.2,0,0,0,0,0,3,0,0,0,0,0,0,3,1,2,2,0,8,8,0,5.0,5.0,0.0,0,0,0,0,0,0,0,357,-2,0,0,1,2,1
13,6,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,0,408,-1,676515,0,0,2,0
46,17,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,3,3,3,9,9,9,6.0,6.0,6.0,0,0,0,0,0,0,0,1236,6434,325,0,0,7,0
64,11,0,1,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,8,1,3,7,3,7,7,7,5.625,7.0,5.428571429,0,0,0,0,0,0,0,53,8712,1811,0,0,7,0
126,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.19047619,0.0,0,0,0,1,0,3,1,0,0,0,0,0,12,2,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,0,25,3993,5707171,0,1,0,1
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,0,2307,4632,38677,0,0,3,0
49,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,4,11,11,10,6.6,7.0,6.333333333,0,1,0,0,0,0,0,1443,9513,129,0,0,8,0
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
40,19,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,4,5,4,9,9,7,6.25,7.0,5.5,0,0,0,0,0,0,0,396,8369,0,0,1,0,1
24,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,12,0,12,12,0,12.0,12.0,0.0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0
73,21,0,2,0,0,0,0,0,0,3,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,4,7,4,9,9,8,6.75,8.0,6.333333333,0,0,0,0,0,0,0,602,6338,289,0,0,5,0
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,325,5153,10655328,0,0,3,0
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,225,6350,0,0,0,3,0
65,19,0,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0.046153846,0.0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,3,13,3,14,13,14,7.666666667,13.0,6.6,1,0,0,0,0,0,0,283,82,0,0,1,0,1
35,22,0,2,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.028571429,0.0,0,0,0,0,0,2,1,0,1,0,0,0,5,0,1,3,1,8,8,1,3.6,5.333333333,1.0,0,1,0,0,0,0,0,374,7295,0,0,1,5,1
28,16,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,13,3,13,13,3,8.0,13.0,3.0,0,0,0,0,0,0,0,252,2670,0,0,1,0,1
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,0,291,1900,2457329,0,0,4,0
82,17,0,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,3,3,3,6,10,9,10,7.75,6.0,8.333333332999999,0,0,0,0,0,0,0,0,6765,185235,0,0,3,0
51,28,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,6,20,20,7,9.0,11.5,6.5,1,0,0,0,0,1,0,201,164,0,0,1,0,1
75,27,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.24,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,3,8,3,32,14,32,12.0,11.0,12.66666667,0,0,0,0,0,0,0,343,6962,347165,0,1,3,1
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,761,8734,106468,1,0,3,0
56,16,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,2,3,2,8,8,6,4.625,5.5,4.333333333,0,0,0,0,0,0,0,275,4473,53341,0,0,4,0
96,7,0,3,0,0,1,1,0,2,0,0,6,3,0,1,0,0,0,0,1,0,0,1,0,0.114583333,0.0,0,0,0,0,0,3,0,0,0,0,0,0,13,5,2,4,2,22,4,22,5.538461538,4.0,5.666666667,1,0,0,0,0,0,0,270,4843,9602,0,0,5,1
33,13,0,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,5,2,3,2,6,6,3,3.4,4.5,2.666666667,0,1,0,0,0,0,1,0,-1,76986,0,0,4,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,1,0,4011,0,0,0,2,0
86,52,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,6,2,3,2,42,42,8,9.571428571,22.5,4.4,0,0,0,0,0,0,0,328,403,0,0,1,3,0
112,24,1,3,0,0,0,0,0,0,8,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.116071429,0.0,0,0,0,0,0,3,0,0,0,0,0,0,13,1,1,8,1,11,11,11,6.615384615,9.5,6.090909091,2,0,0,0,0,0,0,318,7351,1518,0,0,5,0
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.068965517,0.090909091,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,0,374,7295,0,0,1,5,1
33,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0,3,3,3,3,0,9,9,0,6.333333333,6.333333333,0.0,0,0,0,0,0,0,0,278,3009,0,0,0,0,1
78,21,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,2,1,0,0,0,2,0,7,0,2,18,2,18,18,18,8.857142857000001,18.0,7.333333333,2,0,0,0,0,0,0,0,3251,0,0,1,0,1
54,25,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,4,17,17,5,6.166666667,10.0,4.25,1,0,0,0,0,0,0,444,3573,0,0,1,1,0
63,12,1,3,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.111111111,0.0,0,0,0,0,0,3,0,1,0,0,2,0,8,4,3,3,4,11,4,11,5.625,3.5,6.333333333,0,0,0,0,0,0,0,116,7919,5635,0,1,6,0
126,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.126984127,0.0,0,0,0,1,0,3,1,0,0,0,0,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,0,25,3993,5707171,0,1,0,1
80,21,0,4,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.025,0.095238095,0,0,0,0,0,3,0,0,1,0,0,0,11,0,2,3,2,13,10,13,5.090909091,6.5,4.777777778,1,0,0,0,0,0,0,148,5331,0,0,1,0,1
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.035714286,0.05,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,54,2868,336709,0,0,2,0
44,36,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,2,0,0,1,0,0,0,2,1,8,8,0,23,23,0,15.5,15.5,0.0,0,1,0,0,0,0,0,371,7299,3123496,0,0,5,0
116,19,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,4,3,3,9,30,11,30,16.5,7.0,21.25,0,0,0,0,0,0,0,835,9025,3101052,0,1,3,0
65,20,0,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0.092307692,0.0,0,0,0,0,0,3,1,0,0,0,0,0,9,3,2,3,2,12,12,7,5.0,7.5,4.285714286,2,0,0,0,0,0,0,1016,6288,0,0,1,4,0
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,0,190,1270,73365,0,0,3,0
126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.174603175,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,15,4003,5816617,0,1,0,1
39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,17,17,0,12.5,12.5,0.0,0,1,0,0,0,0,0,374,7295,0,0,1,5,1
66,20,0,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,9,1,3,4,3,11,11,7,5.222222222,7.5,4.571428571,2,0,0,0,0,0,0,482,2805,1244719,0,1,2,1
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,1,0,-1,1291451,0,0,2,0
38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,21,21,0,12.0,12.0,0.0,0,0,0,0,0,0,0,936,3811,4223292,0,0,4,0
47,16,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,3,0,5,4,3,3,4,10,8,10,6.2,5.5,6.666666667,0,0,0,0,0,0,0,237,5242,7469069,0,1,3,0
41,24,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.097560976,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,5,2,3,2,16,16,4,6.25,9.5,3.0,0,0,0,0,0,0,0,187,-1,105102,0,0,4,0
77,25,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,7,4,13,13,12,7.375,10.0,6.5,0,0,0,0,0,0,0,3421,7537,0,0,1,0,1
44,21,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.022727273,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,5,2,3,2,13,13,11,7.25,8.0,6.5,0,0,0,0,0,0,0,128,2793,0,0,1,0,1
36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,20,20,0,20,20,0,20.0,20.0,0.0,0,0,0,0,0,0,0,501,3882,0,0,0,4,0
17,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,0,243,1218,2642183,0,0,1,0
88,21,1,2,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,2,0,0,1,0.227272727,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,15,2,32,15,32,11.5,15.0,10.8,0,0,0,0,0,0,0,812,3206,0,0,1,0,1
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,0,67,3220,1186755,0,0,4,0
62,23,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,3,3,3,15,15,8,7.5,9.0,6.75,0,0,0,0,0,0,0,276,8124,8743,0,0,5,0
72,23,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.06944444400000001,0.0,0,0,0,0,0,3,0,0,1,0,1,0,8,4,3,3,4,15,15,9,6.75,9.0,6.0,0,0,0,0,0,0,0,138,2783,43535,0,0,5,0
113,15,0,2,0,0,1,0,0,1,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.097345133,0.0,0,0,0,0,0,2,0,0,0,0,1,0,11,1,1,4,1,39,6,39,8.272727273,5.0,9.0,1,1,0,0,0,0,0,2976,8346,1,0,1,10,1
45,14,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,3,4,3,10,5,10,6.0,4.5,7.0,0,0,0,0,0,0,0,0,9806,66583,0,0,5,0
39,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,10,10,6,6.25,6.5,6.0,0,0,0,0,0,0,0,296,9202,684,0,0,6,0
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,29,6909,108150,0,0,4,0
40,25,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.025,0.04,0,0,0,0,0,2,0,1,0,0,2,0,5,2,2,2,5,8,8,5,4.8,4.75,5.0,1,0,0,0,0,0,1,0,-1,397194,0,1,2,1
53,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,4,3,3,10,10,7,10,7.4,5.666666667,10.0,0,0,0,0,0,0,0,198,7837,603,0,0,6,0
43,17,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,5,2,3,2,9,9,5,4.333333333,6.0,3.5,1,0,0,0,0,1,0,166,200,0,0,1,2,1
36,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.222222222,0.32,0,0,0,0,1,2,0,0,0,0,1,0,3,2,3,10,3,11,11,3,8.0,10.5,3.0,0,0,0,0,0,0,0,122,1338,22211,0,1,6,1
38,10,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.026315789,0.1,0,0,0,0,0,2,1,0,0,0,0,0,5,4,2,2,2,9,3,9,4.4,2.5,5.666666667,0,0,0,0,0,0,0,3266,-1,4731,0,0,8,0
37,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,15,3,15,15,4,7.333333333,15.0,3.5,1,0,0,0,0,0,0,403,2519,0,0,1,0,1
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.171875,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,14,4003,5816617,0,1,0,1
95,15,0,2,0,0,0,0,0,0,12,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,16,3,1,3,1,8,7,8,4.3125,5.0,4.214285714,0,0,0,0,0,0,0,503,8832,2707,0,1,6,0
89,17,0,5,1,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.04494382,0.0,0,0,0,0,0,3,1,0,0,0,0,0,11,2,2,3,2,18,9,18,6.090909091,6.0,6.1111111110000005,0,0,0,0,0,0,0,113,253,0,0,1,0,1
83,16,0,2,0,0,0,0,0,0,3,0,12,4,0,1,0,0,0,0,0,0,0,0,0,0.108433735,0.0,0,0,0,0,0,2,0,0,0,0,0,0,19,2,1,2,1,9,9,6,2.789473684,5.5,2.470588235,0,1,0,0,0,0,0,0,7131,12,0,0,7,0
38,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,8,3,8,8,8,6.0,8.0,5.333333333,0,0,0,0,0,0,0,684,8081,3004473,0,0,4,0
36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,0,341,1119,0,0,0,1,0
123,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.13008130099999998,0.0,0,0,0,1,0,3,0,0,0,0,1,0,13,5,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,0,25,3993,5707171,0,1,0,1
41,11,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,1,4,8,4,8,8,7,5.4,8.0,4.75,0,0,0,0,0,0,0,280,6315,0,0,1,0,1
31,16,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.032258065,0.0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,6,12,6,12,12,6,9.0,12.0,6.0,0,0,0,0,0,0,0,282,4101,41054,0,1,6,1
37,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.027027027,0.0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,2,7,2,8,8,6,5.75,7.5,4.0,0,0,0,0,0,0,0,333,6606,908,0,1,5,1
26,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,4,9,4,9,9,4,6.5,9.0,4.0,0,0,0,0,0,0,0,278,-1,0,0,1,0,1
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,0,0,0,0,0,0,7,9124,58821,0,0,7,0
19,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,0,0,0,65,-1,0,0,0,0,0
35,11,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,1,0,5,3,3,3,3,7,3,7,4.0,3.0,4.666666667,0,0,0,0,0,0,0,325,8440,3175,0,0,7,0
45,36,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,0,8,8,0,5.4,5.4,0.0,1,0,0,0,0,0,0,257,4490,0,0,0,3,1
