dur,proto_tcp,proto_udp,proto_other,service_none,service_http,service_dns,service_other,state_FIN,state_INT,state_other,sbytes,dbytes,rate,sloss,dloss,sjit,djit,swin,stcpb,dtcpb,dwin,smean,dmean,trans_depth,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,label
0.018903,1,0,0,1,0,0,0,1,0,0,0.003493,0.000062,0.000038,0.003506,0.000381,0.002241,0.001045,1,0.618305,0.551296,1,0.71584,0.030178,0,0.016129,0,0,0,0.032258,0,0.016393,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.2,0,0,0,0,0,0,0,0,0.019714,0,0,0.370968,0.142857,0.142857,0.155556,0.370968,0.142857,0.377049,1
0.013806,1,0,0,1,0,0,0,1,0,0,0.000646,0.000038,0.000023,0.001002,0.000381,0.002675,0.001159,1,0.854435,0.281694,1,0.312712,0.030864,0,0.096774,0.020408,0.020408,0,0.096774,0.020408,0.114754,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.241935,0.306122,0.306122,0.333333,0.241935,0.326531,0.245902,1
0,0,0,1,1,0,0,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.016315,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.516129,0.653061,0.653061,0.333333,0.516129,0.653061,0.52459,1
0.004976,1,0,0,1,0,0,0,1,0,0,0.000485,0.000066,0.00007,0.001002,0.000761,0.000852,0.000282,1,0.919851,0.506085,1,0.230455,0.039781,0,0.016129,0.020408,0,0,0.016129,0.020408,0.016393,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.370968,0.22449,0.22449,0.244444,0.370968,0.244898,0.377049,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.516129,0.693878,0.653061,0.355556,0.516129,0.653061,0.52459,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.387097,0.204082,0.204082,0.222222,0.387097,0.204082,0.393443,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.129032,0.163265,0.163265,0.177778,0.145161,0.163265,0.131148,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.125,0,0,0,0,0,0,0,0,0.048946,0,0,0.016129,0,0,0,0.016129,0.510204,0.016393,1
0.01699,1,0,0,0,0,0,1,1,0,0,0.000112,0.010197,0.000095,0.001753,0.012943,0.001356,0.005818,1,0.233917,0.234233,1,0.012916,0.687929,0,0,0,0,0,0,0,0,1
0.957107,0,0,1,1,0,0,0,0,1,0,0.000927,0,0.000001,0,0,0.001322,0,0,0,0,0,0.165874,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.032258,0,0,0,0.064516,0,0.032787,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.451613,0.326531,0.326531,0.355556,0.451613,0.326531,0.459016,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.5,0,0,0,0,0,0,0,0,0.019714,0,0,0.370968,0.142857,0.142857,0.155556,0.370968,0.142857,0.377049,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.5,0,0,0,0,0,0,0,0,0.019714,0,0,0.112903,0.142857,0.142857,0.155556,0.112903,0.142857,0.114754,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.419355,0.306122,0.306122,0.333333,0.435484,0.326531,0.42623,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.225806,0.265306,0.265306,0.288889,0.225806,0.265306,0.229508,1
0.005419,1,0,0,0,1,0,0,1,0,0,0.000071,0.001534,0.000071,0.000501,0.001903,0.001189,0.009327,1,0.55343,0.195051,1,0.03467,0.532236,0.5,0,0,0,0,0,0,0,1
0.004678,1,0,0,1,0,0,0,1,0,0,0.000149,0.000038,0.000053,0.000501,0.000381,0.001157,0.000347,1,0.729547,0.490928,1,0.090415,0.030864,0,0.129032,0.040816,0.040816,0,0.129032,0.040816,0.131148,1
0.025321,1,0,0,1,0,0,0,1,0,0,0.000072,0.000108,0.000018,0.001002,0.001523,0.004468,0.001215,1,0.955234,0.793521,1,0.019714,0.037723,0,0.032258,0,0,0,0.080645,0,0.032787,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.516129,0.326531,0.326531,0.355556,0.516129,0.326531,0.52459,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.048387,0.020408,0.020408,0.022222,0.048387,0.020408,0.04918,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.467742,0.285714,0.285714,0.311111,0.467742,0.285714,0.47541,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.548387,0.653061,0.653061,0.355556,0.548387,0.653061,0.557377,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.580645,0.653061,0.653061,0.355556,0.580645,0.653061,0.590164,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.2,0,0,0,0,0,0,0,0,0.048946,0,0,0.177419,0.081633,0.061224,0.066667,0.209677,0.081633,0.180328,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.142857,0,0,0,0,0,0,0,0,0.019714,0,0,0.354839,0.428571,0.387755,0.222222,0.354839,0.387755,0.360656,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.532258,0.22449,0.22449,0.111111,0.532258,0.22449,0.540984,1
0.010508,1,0,0,0,1,0,0,1,0,0,0.000083,0.000038,0.000024,0.000501,0.000381,0.00255,0.000858,1,0.103318,0.412134,1,0.043508,0.030864,0.5,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.33871,0.326531,0.326531,0.355556,0.354839,0.346939,0.344262,1
0.011236,1,0,0,1,0,0,0,1,0,0,0.000069,0.000078,0.000034,0.001002,0.001142,0.001721,0.000402,1,0.60429,0.0083,1,0.018355,0.038409,0,0.032258,0,0,0,0.032258,0,0.032787,1
0.004884,1,0,0,0,1,0,0,1,0,0,0.00009,0.000038,0.000051,0.000501,0.000381,0.001085,0.000438,1,0.884771,0.57748,1,0.048266,0.030864,0.5,0,0,0,0,0,0.530612,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.403226,0.163265,0.163265,0.177778,0.403226,0.163265,0.409836,1
0.99998,1,0,0,0,0,0,1,0,0,1,0.535916,0.004171,0.000081,0.526171,0.002284,0.001536,0.000732,1,0.111391,0.638492,1,0.889871,0.030178,0,0,0,0,0,0,0.020408,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.064516,0.081633,0.081633,0.088889,0.064516,0.102041,0.065574,1
0.006668,1,0,0,1,0,0,0,1,0,0,0.000046,0.000038,0.000037,0.000501,0.000381,0.001354,0.000499,1,0.498727,0.600056,1,0.016995,0.030864,0,0.112903,0.020408,0.020408,0,0.112903,0.020408,0.114754,1
0.010228,1,0,0,1,0,0,0,1,0,0,0.0001,0.000113,0.000034,0.000751,0.000761,0.002503,0.000526,1,0.922984,0.422172,1,0.043508,0.05487,0,0.048387,0.020408,0.020408,0,0.048387,0.020408,0.04918,1
0.033137,1,0,0,1,0,0,0,1,0,0,0.000066,0.00005,0.000009,0.000501,0.000381,0.009108,0.002089,1,0.883047,0.905224,1,0.031271,0.030178,0,0,0,0,0,0,0,0,1
0.013263,1,0,0,1,0,0,0,1,0,0,0.000047,0.000063,0.000024,0.000501,0.000761,0.003108,0.00087,1,0.662292,0.486162,1,0.011557,0.038409,0,0,0,0,0,0,0,0,1
0.044324,1,0,0,0,0,0,1,1,0,0,0.003479,0.000277,0.000025,0.004758,0.003045,0.002956,0.000688,1,0.991935,0.404105,1,0.546567,0.056241,0,0,0,0,0,0,0.081633,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.080645,0.020408,0.020408,0.022222,0.096774,0.020408,0.081967,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.333333,0,0,0,0,0,0,0,0,0.048946,0,0,0.064516,0.020408,0.020408,0.022222,0.064516,0.061224,0.065574,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,1,0,0,0,0,0,0,0,0,0.019714,0,0,0.403226,0.122449,0.122449,0.133333,0.403226,0.122449,0.409836,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.048387,0.020408,0.020408,0.022222,0.048387,0.020408,0.04918,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.225806,0,0,0,0.225806,0,0.229508,1
0.003093,1,0,0,0,1,0,0,1,0,0,0.000179,0.000038,0.000081,0.000501,0.000381,0.000693,0.000304,1,0.54334,0.753546,1,0.111489,0.030864,0.5,0.016129,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.166667,0,0,0,0,0,0,0,0,0.019714,0,0,0.451613,0.326531,0.306122,0.333333,0.451613,0.306122,0.459016,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.125,0,0,0,0,0,0,0,0,0.048946,0,0,0.048387,0.020408,0.020408,0.022222,0.048387,0.081633,0.04918,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,1,0,0,0,0,0,0,0,0,0.048946,0,0,0.048387,0.040816,0.020408,0.022222,0.080645,0.040816,0.04918,1
0.978018,0,1,0,0,0,1,0,0,0,1,0.00099,0,0.000001,0,0,0.002063,0,0,0,0,0,0.117607,0,0,0.112903,0.142857,0.142857,0.155556,0.112903,0.142857,0.114754,1
0.005665,1,0,0,0,1,0,0,1,0,0,0.000076,0.000184,0.00005,0.000501,0.000761,0.001427,0.000321,1,0.809745,0.821774,1,0.038069,0.111797,0.5,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.048387,0.020408,0.020408,0.022222,0.048387,0.061224,0.04918,1
0.157267,1,0,0,0,1,0,0,1,0,0,0.000084,0.00005,0.000002,0.000501,0.000381,0.046762,0.010415,1,0.397767,0.14358,1,0.044188,0.030178,0.5,0.016129,0,0,0,0,0,0,1
0.003861,1,0,0,0,1,0,0,1,0,0,0.00009,0.000038,0.000065,0.000501,0.000381,0.000851,0.00032,1,0.57979,0.839746,1,0.048266,0.030864,0.5,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.25,0,0,0,0,0,0,0,0,0.019714,0,0,0.387097,0.306122,0.306122,0.333333,0.387097,0.326531,0.393443,1
0.01909,1,0,0,1,0,0,0,1,0,0,0.000093,0.000666,0.000032,0.001503,0.003045,0.002229,0.014931,1,0.128354,0.098846,1,0.019714,0.161866,0,0.241935,0,0,0,0,0.061224,0,1
0.003768,1,0,0,0,1,0,0,1,0,0,0.000069,0.00045,0.000075,0.000501,0.000761,0.000819,0.000268,1,0.885738,0.396373,1,0.033311,0.273663,0.5,0.016129,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.1,0,0,0,0,0,0,0,0,0.048946,0,0,0.032258,0,0,0,0.032258,0,0.032787,1
0.005126,1,0,0,0,1,0,0,1,0,0,0.00008,0.003219,0.000107,0.000501,0.003426,0.00096,0.006165,1,0.941046,0.747012,1,0.031271,0.711248,0.5,0,0,0,0,0,0.102041,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.258065,0.326531,0.326531,0.355556,0.258065,0.346939,0.262295,1
0.004342,1,0,0,0,1,0,0,1,0,0,0.000076,0.000174,0.000065,0.000501,0.000761,0.001025,0.000277,1,0.950453,0.847924,1,0.038069,0.105624,0.5,0.032258,0.040816,0.040816,0,0.032258,0.040816,0.032787,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.032258,0.020408,0.020408,0.022222,0.032258,0.020408,0.032787,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.516129,0.367347,0.326531,0.355556,0.516129,0.326531,0.52459,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.483871,0.102041,0.102041,0.066667,0.483871,0.102041,0.491803,1
0.144497,0,0,1,1,0,0,0,0,1,0,0.001031,0,0.000004,0,0,0.000175,0,0,0,0,0,0.165874,0,0,0,0,0,0,0,0.020408,0,1
0.005243,1,0,0,0,1,0,0,1,0,0,0.000197,0.000121,0.00006,0.000751,0.000761,0.000954,0.000282,1,0.703642,0.428743,1,0.101292,0.073388,0.5,0.016129,0.530612,0.020408,0,0,0.020408,0,1
0,0,1,0,1,0,0,0,0,1,0,0.000012,0,0.111111,0,0,0,0,0,0,0,0,0.038069,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.741935,0.367347,0.367347,0.2,0.741935,0.367347,0.754098,1
0.005813,0,0,1,1,0,0,0,0,0,1,0.00001,0.000012,0.000009,0,0,0,0,0,0,0,0,0.032631,0.028121,0,0,0,0,0,0.032258,0.020408,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.096774,0.020408,0.020408,0.022222,0.096774,0.142857,0.098361,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.225806,0,0,0,0.241935,0,0.229508,1
0.009902,1,0,0,0,1,0,0,1,0,0,0.000108,0.000038,0.000025,0.000501,0.000381,0.002279,0.000863,1,0.149941,0.602085,1,0.061183,0.030864,0.5,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.333333,0,0,0,0,0,0,0,0,0.048946,0,0,0,0.020408,0,0,0,0,0,1
0.016382,1,0,0,1,0,0,0,1,0,0,0.000049,0.00005,0.000017,0.000501,0.000381,0.004797,0.000852,1,0.364021,0.220566,1,0.019035,0.030178,0,0.145161,0.020408,0,0,0.016129,0.061224,0.016393,1
0.008688,1,0,0,1,0,0,0,1,0,0,0.000143,0.000103,0.000036,0.000751,0.000761,0.001738,0.00048,1,0.908098,0.489602,1,0.068661,0.0631,0,0.048387,0,0,0,0.048387,0.040816,0.04918,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.125,0,0,0,0,0,0,0,0,0.048946,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.258065,0.326531,0.326531,0.355556,0.258065,0.326531,0.262295,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.5,0.632653,0.632653,0.355556,0.5,0.632653,0.508197,1
0.034593,0,0,1,1,0,0,0,0,1,0,0.000251,0,0.00002,0,0,0.000038,0,0,0,0,0,0.024473,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.5,0.326531,0.326531,0.355556,0.5,0.346939,0.508197,1
0.029495,1,0,0,1,0,0,0,1,0,0,0.000092,0.00074,0.000021,0.001503,0.003045,0.003711,0.023683,1,0.789729,0.924105,1,0.019035,0.179698,0,0,0,0,0,0,0,0,1
0.040286,1,0,0,1,0,0,0,1,0,0,0.000097,0.000118,0.000009,0.000751,0.000761,0.010968,0.001968,1,0.708718,0.347874,1,0.041468,0.057613,0,0.064516,0,0.020408,0,0,0.020408,0.032787,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.532258,0.530612,0.530612,0.377778,0.532258,0.530612,0.540984,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.096774,0.040816,0.040816,0.044444,0.129032,0.040816,0.098361,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.125,0,0,0,0,0,0,0,0,0.048946,0,0,0.177419,0.081633,0.061224,0.066667,0.241935,0.081633,0.180328,1
0,0,0,1,1,0,0,0,0,1,0,0.000013,0,0.111111,0,0,0,0,0,0,0,0,0.042148,0,0,0.145161,0.142857,0.142857,0.155556,0.145161,0.142857,0.147541,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.333333,0,0,0,0,0,0,0,0,0.048946,0,0,0.080645,0.040816,0.040816,0.044444,0.080645,0.142857,0.081967,1
0.020053,1,0,0,0,1,0,0,1,0,0,0.000074,0.000177,0.000016,0.000501,0.000761,0.00612,0.000894,1,0.6869,0.131975,1,0.03671,0.085734,0.5,0.080645,0.040816,0.040816,0.044444,0.064516,0.040816,0.065574,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.5,0.306122,0.306122,0.333333,0.5,0.306122,0.508197,1
0.018858,1,0,0,0,1,0,0,1,0,0,0.000071,0.00123,0.00002,0.000501,0.001523,0.004826,0.037277,1,0.383195,0.170348,1,0.03467,0.426612,0.5,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.080645,0.020408,0.020408,0.022222,0.096774,0.020408,0.081967,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.1,0,0,0,0,0,0,0,0,0.048946,0,0,0.080645,0.020408,0.020408,0.022222,0.080645,0.020408,0.081967,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.2,0,0,0,0,0,0,0,0,0.019714,0,0,0.419355,0.22449,0.22449,0.244444,0.419355,0.22449,0.42623,1
0,0,1,0,1,0,0,0,0,1,0,0.000074,0,0.1,0,0,0,0,0,0,0,0,0.260367,0,0,0.483871,0.183673,0.183673,0,0.5,0.204082,0.491803,1
0.019271,1,0,0,1,0,0,0,1,0,0,0.000068,0.00005,0.000015,0.000501,0.000381,0.004959,0.001588,1,0.737488,0.972133,1,0.032631,0.030178,0,0,0,0,0,0,0.510204,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.33871,0.102041,0.102041,0.111111,0.33871,0.122449,0.344262,1
0.024914,1,0,0,1,0,0,0,1,0,0,0.000124,0.009852,0.000062,0.001503,0.012181,0.001993,0.009051,1,0.732577,0.185331,1,0.016315,0.70439,0,0,0,0,0,0,0,0,1
0.02878,1,0,0,0,0,0,1,1,0,0,0.000072,0.000096,0.000014,0.001002,0.001523,0.005404,0.001064,1,0.530386,0.841941,1,0.019714,0.039095,0,0.016129,0,0,0,0.016129,0,0.016393,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.467742,0.591837,0.591837,0.288889,0.467742,0.591837,0.47541,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.306452,0.326531,0.326531,0.355556,0.306452,0.326531,0.311475,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.096774,0.122449,0.122449,0.133333,0.096774,0.122449,0.098361,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.032258,0.040816,0.040816,0.022222,0.032258,0.040816,0.032787,1
0.017298,0,0,1,1,0,0,0,0,1,0,0.00003,0,0.000003,0,0,0.000335,0,0,0,0,0,0.042148,0,0,0.145161,0.163265,0.142857,0.155556,0.145161,0.142857,0.147541,1
0.070996,1,0,0,1,0,0,0,1,0,0,0.000094,0.00011,0.000005,0.000751,0.000761,0.018761,0.004295,1,0.175758,0.094263,1,0.040109,0.053498,0,0.064516,0.020408,0,0,0.016129,0.040816,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.5,0.387755,0.387755,0.2,0.5,0.387755,0.508197,1
0.024956,1,0,0,0,1,0,0,1,0,0,0.000073,0.00005,0.000011,0.000501,0.000381,0.007082,0.001446,1,0.946014,0.135123,1,0.03603,0.030178,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.2,0,0,0,0,0,0,0,0,0.019714,0,0,0.145161,0.183673,0.183673,0.2,0.145161,0.183673,0.147541,1
0.006738,1,0,0,1,0,0,0,1,0,0,0.000033,0.003866,0.000077,0,0.003807,0.000057,0.00726,1,0.845883,0.052463,1,0.014276,0.782579,0,0.032258,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.142857,0,0,0,0,0,0,0,0,0.048946,0,0,0,0,0,0,0,0.020408,0,1
0.020841,0,0,1,1,0,0,0,0,1,0,0.000175,0,0.000033,0,0,0.000024,0,0,0,0,0,0.011557,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.333333,0,0,0,0,0,0,0,0,0.048946,0,0,0.080645,0.040816,0.040816,0.044444,0.080645,0.142857,0.081967,1
0.004715,1,0,0,1,0,0,0,1,0,0,0.000054,0.000038,0.000053,0.000501,0.000381,0.000986,0.000374,1,0.322667,0.109644,1,0.023114,0.030864,0,0.032258,0,0,0,0,0.530612,0,1
0.935644,0,0,1,1,0,0,0,0,1,0,0.000044,0,0,0,0,0.007144,0,0,0,0,0,0.024473,0,0,0,0,0,0,0,0.040816,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.125,0,0,0,0,0,0,0,0,0.048946,0,0,0.080645,0.020408,0.020408,0.022222,0.080645,0.020408,0.081967,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.125,0,0,0,0,0,0,0,0,0.048946,0,0,0.048387,0,0,0,0.048387,0,0.04918,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.1,0,0,0,0,0,0,0,0,0.019714,0,0,0.274194,0.346939,0.346939,0.377778,0.274194,0.387755,0.278689,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.019714,0,0,0.467742,0.326531,0.326531,0.355556,0.467742,0.346939,0.47541,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.25,0,0,0,0,0,0,0,0,0.048946,0,0,0.048387,0.061224,0.061224,0.066667,0.048387,0.081633,0.04918,1
0.115239,1,0,0,0,0,0,1,1,0,0,0.000114,0.000234,0.000007,0.001753,0.003426,0.014788,0.121389,1,0.523691,0.293069,1,0.016315,0.05144,0,0,0.102041,0,0,0.016129,0.040816,0,1
0.017543,1,0,0,1,0,0,0,1,0,0,0.000052,0.00005,0.000016,0.000501,0.000381,0.003947,0.001134,1,0.13863,0.123745,1,0.021754,0.030178,0,0.096774,0.020408,0.020408,0.022222,0.048387,0.020408,0.065574,1
0,0,0,1,1,0,0,0,0,1,0,0.000013,0,0.125,0,0,0,0,0,0,0,0,0.042148,0,0,0.145161,0.163265,0.163265,0.177778,0.145161,0.163265,0.147541,1
0.019173,0,0,1,1,0,0,0,0,1,0,0.000034,0,0.000003,0,0,0.000371,0,0,0,0,0,0.048946,0,0,0.032258,0.061224,0,0,0.129032,0.061224,0.032787,1
0.025621,1,0,0,1,0,0,0,1,0,0,0.000049,0.00005,0.000011,0.000501,0.000381,0.006698,0.001391,1,0.771256,0.163191,1,0.019035,0.030178,0,0.064516,0.020408,0,0,0,0.020408,0,1
0,0,0,1,1,0,0,0,0,1,0,0.000057,0,0.090909,0,0,0,0,0,0,0,0,0.198504,0,0,0,0,0,0,0,0.387755,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,1,0,0,0,0,0,0,0,0,0.019714,0,0,0.483871,0.469388,0.469388,0.266667,0.483871,0.469388,0.491803,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.516129,0.346939,0.326531,0.355556,0.516129,0.326531,0.52459,1
0,0,1,0,1,0,0,0,0,1,0,0.000009,0,0.166667,0,0,0,0,0,0,0,0,0.027192,0,0,0.016129,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,1,0,0,0,0,0,0,0,0,0.019714,0,0,0.532258,0.673469,0.673469,0.333333,0.532258,0.673469,0.540984,1
0.015164,1,0,0,0,1,0,0,1,0,0,0.000076,0.00005,0.000019,0.000501,0.000381,0.003681,0.001044,1,0.78807,0.874232,1,0.038069,0.030178,0,0.032258,0,0.040816,0,0,0.102041,0,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,1,0,0,0,0,0,0,0,0,0.019714,0,0,0.387097,0.102041,0.102041,0.111111,0.387097,0.102041,0.393443,1
0,0,0,1,1,0,0,0,0,1,0,0.000015,0,0.111111,0,0,0,0,0,0,0,0,0.048946,0,0,0.016129,0.020408,0,0,0.016129,0,0.016393,1
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.125,0,0,0,0,0,0,0,0,0.019714,0,0,0.354839,0.367347,0.346939,0.377778,0.354839,0.346939,0.360656,1
0.007963,1,0,0,0,1,0,0,1,0,0,0.000071,0.000038,0.000031,0.000501,0.000381,0.001665,0.000584,1,0.111544,0.74795,1,0.03467,0.030864,0.5,0,0.020408,0,0,0,0,0,1
0.011154,1,0,0,0,1,0,0,1,0,0,0.000074,0.000164,0.000025,0.000501,0.000761,0.002671,0.000674,1,0.695975,0.774032,1,0.03671,0.099451,0.5,0.096774,0.020408,0.020408,0.022222,0.096774,0.020408,0.098361,1
0,0,1,0,1,0,0,0,0,1,0,0.000006,0,0.166667,0,0,0,0,0,0,0,0,0.016315,0,0,0.096774,0.020408,0.020408,0.022222,0.064516,0.040816,0.065574,1
0.030876,1,0,0,0,1,0,0,1,0,0,0.000073,0.000974,0.000012,0.000501,0.001523,0.009225,0.049158,1,0.198432,0.7154,1,0.03603,0.338134,0.5,0.048387,0.020408,0,0,0.048387,0,0.065574,1
